TIME[S],pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,x_cartesian,y_cartesian,z_cartesian
165.00078010559082,-1403740.75,-5329344,3346445.5,-168.861989996487,-634.768176027894,410.953993869423,-1660.0688841398805,79.03547341376543,75196.89288916066
166.00078010559082,-1403908.75,-5329975,3346853.75,-166.879885478158,-626.857408260763,405.965835202534,-1669.9936265228316,77.02798017673194,75966.92483452056
167.00079011917114,-1404074.875,-5330598.5,3347257.25,-164.89246906335,-618.946599982619,400.978611645206,-1679.8686615983024,74.90862377546728,76727.88395815995
168.00079011917114,-1404238.875,-5331213,3347656,-162.90497428992,-611.037673197842,395.991109376825,-1690.4705228526145,72.51525053195655,77478.47598423623
169.00080037117004,-1404400.875,-5331820,3348049.75,-160.917631011,-603.130373460168,391.00495583428,-1700.827847380191,70.14981185644865,78219.8382187644
170.00080037117004,-1404561.25,-5332419.5,3348438,-158.929408422209,-595.226083140739,386.020014356183,-1710.4696469688788,67.39322855137289,78951.79278858937
171.00081038475037,-1404719.375,-5333010.5,3348821.5,-156.92902363068,-587.341557148661,381.035406662407,-1720.6066793361679,64.64966054074466,79673.76633047592
172.00081038475037,-1404874.69824658,-5333596.00556634,3349200.939149,-154.926262810632,-579.464495427895,376.05330454817,-1730.4028304321691,63.420024149119854,80388.48069591913
173.0008203983307,-1405028.52416304,-5334171.82129063,3349574.55703108,-152.933777966844,-571.573030662331,371.071005016914,-1740.2814317960292,61.01210651174188,81091.83840239886
174.0008203983307,-1405180.50174122,-5334739.52365512,3349943.18123947,-150.942112886267,-563.682619385909,366.090633778168,-1750.2055116733536,58.28218984603882,81785.49563787412
175.00083017349243,-1405330.47523452,-5335299.45823348,3350306.80379863,-148.95030869043,-555.791642703398,361.111558062799,-1760.017463894561,55.5059808883816,82469.69999128208
176.00083017349243,-1405478.45572044,-5335851.41220408,3350665.49438547,-146.957427435163,-547.902207520493,356.134426448091,-1769.8801543712616,52.60850725509226,83144.31412968598
177.00084018707275,-1405624.43934223,-5336395.49084755,3351019.20643063,-144.965523778761,-540.013357848793,351.158944650169,-1779.7026693588123,49.62506668455899,83809.40006276406
178.00084018707275,-1405768.43152707,-5336931.66958146,3351367.934899,-142.972214795103,-532.126739908979,346.183895597698,-1789.492286177352,46.542382875457406,84464.93603983615
179.00085020065308,-1405910.43241583,-5337459.98110536,3351711.68455349,-140.978338302746,-524.241717962297,341.210050592153,-1799.2368609216064,43.36993093788624,85110.95159165747
180.00085020065308,-1406050.42600834,-5337980.36623604,3352050.4742622,-138.983913745356,-516.357393422239,336.238352503775,-1808.9837618386373,40.10818239860237,85747.40410986543
181.0008602142334,-1406188.42959253,-5338492.8794052,3352384.28536322,-136.989497917238,-508.476153307581,331.267777978692,-1818.6880832277238,36.7538557164371,86374.33266277611
182.0008602142334,-1406324.44645964,-5338997.51503321,3352713.137531,-134.993747434329,-500.595863805756,326.29788391521,-1828.3688040878624,33.30164903588593,86991.74356698617
183.0008602142334,-1406458.46532877,-5339494.28343151,3353037.00867005,-132.996807106884,-492.716743058501,321.328387109926,-1838.0037098200992,29.76719568669796,87599.63142074365
184.00087022781372,-1406590.49676382,-5339983.18188192,3353355.91301997,-130.999051009021,-484.839028713557,316.360255642634,-1847.6048290599138,26.137915777042508,88198.00366825797
185.00087022781372,-1406720.52040071,-5340464.19555555,3353669.84845901,-128.999864671654,-476.962951881247,311.392312955737,-1857.1804210869595,22.43218334764242,88786.84251772985
186.00088024139404,-1406848.52505765,-5340937.31372235,3353978.83497479,-126.988862797243,-469.082755900099,306.449097274992,-1866.7541523901746,18.659324882552028,89366.14704036247
187.00088024139404,-1406974.52699859,-5341402.55321242,3354282.85412336,-124.988784111531,-461.211563524018,301.483300591877,-1876.300069976598,14.806143075227737,89935.92511471175
188.00089025497437,-1407098.54254011,-5341859.95147538,3354581.91429801,-122.988562661414,-453.341932410328,296.519766271758,-1885.804635886103,10.865444673225284,90496.21560366265
189.00089025497437,-1407220.55706629,-5342309.43995848,3354876.01433722,-120.98706683758,-445.473611640353,291.556942035108,-1895.3027533749118,6.833396075293422,91046.95806006901
190.0009002685547,-1407340.57706062,-5342751.09977333,3355165.15839881,-118.984920214199,-437.606789360906,286.594427715637,-1904.7569885561243,2.726601032540202,91588.22309617419
191.0009002685547,-1407458.57539734,-5343184.86894223,3355449.32631306,-116.981730747794,-429.741264192869,281.632021327373,-1914.1846007648855,-1.4428952503949404,92119.9431094518
192.00091004371643,-1407574.58463034,-5343610.78060166,3355728.5313263,-114.978499900849,-421.877623194266,276.670443199463,-1923.576161539182,-5.701664609834552,92642.15945194941
193.00091004371643,-1407688.58317518,-5344028.84332686,3356002.78544252,-112.973589369366,-414.014786260357,271.709630072327,-1932.9404038656503,-10.023117763921618,93154.88074283395
194.00092005729675,-1407800.57849033,-5344439.01592896,3356272.0830038,-110.968294809183,-406.154408873208,266.748492540439,-1942.2920124968514,-14.427672101184726,93658.07162483409
195.00092005729675,-1407910.58006958,-5344841.36539951,3356536.40689432,-108.961792735556,-398.295840640666,261.789598274045,-1951.5822419160977,-18.90623847208917,94151.78065207787
196.00093007087708,-1408018.55285608,-5345235.82592352,3356795.78359295,-106.954689596215,-390.439568529226,256.831462574549,-1960.8705674894154,-23.4390652384609,94635.95953726303
197.00093007087708,-1408124.53367156,-5345622.43742134,3357050.21058198,-104.946534562126,-382.582178937828,251.874154120031,-1970.130370248109,-28.05548437125981,95110.64798630308
198.0009400844574,-1408228.50272675,-5346001.19490996,3357299.66863252,-102.938272406684,-374.727565886843,246.91760227721,-1979.35054657422,-32.73490307666361,95575.82759086508
199.0009400844574,-1408330.46852246,-5346372.09343106,3357544.16115842,-100.929650425697,-366.875286788045,241.962144917798,-1988.5353647824377,-37.488258976489305,96031.49787550699
200.00095009803772,-1408430.40382506,-5346735.13366644,3357783.70910917,-98.920026055913,-359.024566982875,237.006393091937,-1997.7057219790295,-42.285005778074265,96477.66434853431
201.00095009803772,-1408528.3452255,-5347090.34175523,3358018.29437512,-96.9091049412307,-351.17380143872,232.051004880987,-2006.8287249086425,-47.15825989842415,96914.34718146548
202.00096011161804,-1408624.27314717,-5347437.689194,3358247.92906921,-94.8978884505113,-343.324232718687,227.097330981255,-2015.93126228638,-52.094579270109534,97341.5248403158
203.00096011161804,-1408718.18259338,-5347777.18592277,3358472.60499058,-92.8852058752241,-335.476772049661,222.144282752399,-2025.0022113025188,-57.08548800088465,97759.2001961032
204.00097036361694,-1408810.09685701,-5348108.84906523,3358692.34068198,-90.8719587944077,-327.630139068998,217.192059992061,-2034.0457285093144,-62.151924688369036,98167.40209864546
205.00097036361694,-1408899.98974595,-5348432.65369248,3358907.12631321,-88.8575165435148,-319.784788085181,212.240932423877,-2043.069317618385,-67.27203226648271,98566.0991380671
206.00098037719727,-1408987.84939547,-5348748.59385093,3359116.94687828,-86.8426198264252,-311.939337668312,207.289139476067,-2052.0648796828464,-72.43435258232057,98955.27602100559
207.00098037719727,-1409073.71329728,-5349056.71652625,3359321.8210346,-84.825996167874,-304.09682169037,202.339517149492,-2061.0200576223433,-77.66687853634357,99334.98943015467
208.0009903907776,-1409157.5477303,-5349356.98165624,3359521.73948548,-82.8081711778698,-296.255416423638,197.388289514659,-2069.951263873838,-82.9438134431839,99705.19408512115
209.0009903907776,-1409239.37853178,-5349649.42939865,3359716.70012753,-80.7901869318963,-288.415005648083,192.438323978124,-2078.833562423475,-88.2821692880243,100065.92771110125
210.00100016593933,-1409319.17216465,-5349934.0265292,3359906.72473196,-78.7434730981927,-280.575018903038,187.482511039483,-2087.7061043111607,-93.65435344353318,100417.16684625018
211.00100016593933,-1409396.92461395,-5350210.7682822,3360091.78138935,-76.7240023710508,-272.738101719485,182.534129736186,-2096.5449585122988,-99.05731063894928,100758.89011379797
212.00100016593933,-1409472.67182674,-5350479.69855453,3360271.89914399,-74.7034078135675,-264.900222443559,177.586457494906,-2105.3482369966805,-104.51821569539607,101091.15669878479
213.00101017951965,-1409546.39424577,-5350740.78472792,3360447.06645711,-72.681534816784,-257.064918462012,172.639171913131,-2114.124937989749,-110.024872969836,101413.92939352896
214.00101017951965,-1409618.08490354,-5350994.01511788,3360617.28611023,-70.6590099228761,-249.231333721741,167.692207511228,-2122.884123952128,-115.5729686524719,101727.19846730307
215.00102019309998,-1409687.74972742,-5351239.42087264,3360782.56503477,-68.6340465220787,-241.397197236966,162.745108409657,-2131.615506720729,-121.15998450480402,102030.99455344025
216.00102019309998,-1409755.39977998,-5351476.99538312,3360942.90021139,-66.6080342450913,-233.577207640648,157.78195584409,-2140.3184139411896,-126.80019638687372,102325.31303073466
217.0010302066803,-1409821.02213114,-5351706.75955886,3361098.26388614,-64.5842880316143,-225.746672123742,152.832242283478,-2148.9608949180692,-132.4730917699635,102610.15395923238
218.0010302066803,-1409884.62053473,-5351928.68113084,3361248.68612718,-62.5586719509521,-217.917809395008,147.887276021382,-2157.5837390841916,-138.1923355218023,102885.50709321257
219.00104022026062,-1409946.19973564,-5352142.77860224,3361394.16159443,-60.5316676136465,-210.089309303712,142.94230879672,-2166.17273775395,-143.9578027613461,103151.38598705735
220.00104022026062,-1410005.74976227,-5352349.0710961,3361534.69628883,-58.5025031923924,-202.260970811519,137.997412091874,-2174.724831628613,-149.75280311889946,103407.80739015248
221.00105023384094,-1410063.25438328,-5352547.50273548,3361670.26532636,-56.4729586938058,-194.434746123205,133.052872021756,-2183.2488457439467,-155.57567607052624,103654.70866781194
222.00105023384094,-1410118.74011438,-5352738.11253461,3361800.89736298,-54.442337338871,-186.608643830484,128.108985052039,-2191.746200718917,-161.4445205759257,103892.14271453395
223.00106024742126,-1410172.19933713,-5352920.8888208,3361926.5872464,-52.4116902933203,-178.783446889823,123.16570355172,-2200.21936015971,-167.3542997278273,104120.09554928448
224.00106024742126,-1410223.60851031,-5353095.85605597,3362047.33357941,-50.3791811472686,-170.958237234186,118.222490668583,-2208.658170361072,-173.27165675535798,104338.58153909724
225.0010702610016,-1410272.98836234,-5353262.97286913,3362163.13910662,-48.3457393453558,-163.135336224726,113.278911405699,-2217.082714789547,-179.23182169534266,104547.57242823392
226.0010702610016,-1410320.34852974,-5353422.28806579,3362274.00847465,-46.3116516563287,-155.313217260743,108.33729565254,-2225.4715824928135,-185.23123152181506,104747.1130654458
227.00108003616333,-1410365.66100991,-5353573.78765136,3362379.92757507,-44.2768763235861,-147.490668606786,103.394728622267,-2233.8235043976456,-191.24284411221743,104937.17846298311
228.00108003616333,-1410408.93212696,-5353717.45766358,3362480.90509019,-42.2401191514548,-139.669631914257,98.4529115578148,-2242.151893068105,-197.277817633003,105117.76296478137
229.00109004974365,-1410450.18014284,-5353853.31797569,3362576.94111703,-40.2017225374428,-131.849833128687,93.511469583274,-2250.444679061882,-203.35067497566342,105288.88702297956
230.00109004974365,-1410489.38485443,-5353981.35771003,3362668.043912,-38.1616444172907,-124.03047324162,88.5687981677259,-2258.7168431608006,-209.44214379042387,105450.54153391067
231.00110006332397,-1410526.55403246,-5354101.56521646,3362754.20065826,-36.121992053987,-116.211197673846,83.6278348099175,-2266.962388958782,-215.56431361101568,105602.71190730296
232.00110006332397,-1410561.67589693,-5354213.92512776,3362835.40648373,-34.0819268316712,-108.39338252514,78.6871466486021,-2275.1863788068295,-221.7086046487093,105745.38034784328
233.0011100769043,-1410594.75321473,-5354318.47955524,3362911.67493294,-32.04048473672,-100.575420893097,73.7451331965261,-2283.3790842154995,-227.8657750505954,105878.5892943535
234.0011100769043,-1410625.78602257,-5354415.22047641,3362983.01273064,-29.9977356875207,-92.75813388302,68.8039329426854,-2291.550153106451,-234.0382439158857,106002.33561497554
235.0011203289032,-1410654.8037643,-5354504.18083692,3363049.41111406,-27.9524884150158,-84.9408547527354,63.8634110510719,-2299.672158227302,-240.24914501793683,106116.64840181358
236.0011203289032,-1410681.7508672,-5354585.31045188,3363110.85888186,-25.907954126305,-77.1253927999497,58.9235287865982,-2307.7677285810933,-246.45137327350676,106221.46826127358
237.00113034248352,-1410706.66043301,-5354658.61636019,3363167.36851535,-23.8621829116736,-69.3093868902303,53.9824123798589,-2315.8396125445142,-252.6797289904207,106316.81469788309
238.00113034248352,-1410729.52591874,-5354724.1225999,3363218.93873731,-21.8146946406586,-61.4936551003553,49.0417295755293,-2323.8757553594187,-258.91990991681814,106402.70549139753
239.00114035606384,-1410750.32886742,-5354781.79441512,3363265.56536929,-19.765873856629,-53.6799834698443,44.1018095534783,-2331.89224203676,-265.1615935191512,106479.10572783556
240.00114035606384,-1410769.0977267,-5354831.66811045,3363307.26176643,-17.722510076871,-45.8552972670387,39.1800434044287,-2339.8787103584036,-271.4258197788149,106546.05854020827
241.00115036964417,-1410785.79170485,-5354873.68688276,3363344.04286878,-15.6755554708586,-38.0362879892246,34.2503533785822,-2347.8811067221686,-277.6838763523847,106603.51585392933
242.00115036964417,-1410800.47407821,-5354907.92266347,3363375.88228506,-13.6232966198013,-30.2227808994298,29.3106857826946,-2355.8335353806615,-283.98511470481753,106651.5371985184
243.0011603832245,-1410813.07391692,-5354934.30622555,3363402.75865473,-11.5703344419554,-22.4093348375648,24.3702791100367,-2363.761481175199,-290.2709286157042,106690.03882419877
244.0011603832245,-1410823.6550121,-5354952.92478145,3363424.72871703,-9.51609718548434,-14.5964331435854,19.429551522883,-2371.6613193964586,-296.5867620371282,106719.1361567853
245.0011603832245,-1410832.16196711,-5354963.72033775,3363441.7503276,-7.46144072473547,-6.78533484366127,14.4901236363539,-2379.5334958052263,-302.8880011327565,106738.74732413236
246.00117015838623,-1410838.62256232,-5354966.69622873,3363453.82903272,-5.4048865746784,1.02626953221312,9.55020185641526,-2387.3774477457628,-309.2046087998897,106748.88401029259
247.00117015838623,-1410843.02053561,-5354961.85388459,3363460.96728094,-3.34743885018872,8.8379348825878,4.60988529399314,-2395.196677260101,-315.51809763908386,106749.54512723442
248.00118017196655,-1410845.37924709,-5354949.222819,3363463.17110188,-1.28891671911758,16.6474603877023,-0.329849088872976,-2402.9786770101637,-321.8458367809653,106740.76328460686
249.00118017196655,-1410845.66827615,-5354928.7917746,3363460.44077779,0.770944671045478,24.4578674875871,-5.27047005629382,-2410.733233288862,-328.15730348974466,106722.52270048764
250.00119018554688,-1410843.87179131,-5354900.51351663,3363452.75739794,2.83182241010468,32.2671197970549,-10.2095524303676,-2418.469863618724,-334.44875665195286,106694.7710711034
251.00119018554688,-1410840.05140292,-5354864.47499596,3363440.14356942,4.89398288770751,40.0774349833439,-15.1493415667727,-2426.1566610364243,-340.76328954845667,106657.60541248601
252.0012001991272,-1410834.12753554,-5354820.56262163,3363422.5698234,6.95797918105173,47.887225694409,-20.0897326422349,-2433.8353213416412,-347.0456831920892,106610.89921643771
253.0012001991272,-1410826.18769235,-5354768.88680027,3363400.0797303,9.02307711679552,55.6952651841017,-25.0306260368441,-2441.4766098978,-353.3609673138708,106554.785405959
254.00121021270752,-1410816.16611282,-5354709.39081067,3363372.63418025,11.0885709997004,63.504294437738,-29.9710043897946,-2449.0842420803383,-359.6526220794767,106489.18247854616
255.00121021270752,-1410804.06891355,-5354642.0695633,3363340.2404317,13.1563801110403,71.3131144586463,-34.9117660397459,-2456.666069450788,-365.92897318303585,106414.09132760856
256.00122022628784,-1410789.90564184,-5354566.94646788,3363302.90978788,15.2256414360477,79.122939627578,-39.8531226028899,-2464.218825819902,-372.19380833394825,106329.5392477531
257.00122022628784,-1410773.68033159,-5354484.02257786,3363260.64962321,17.2953147770505,86.9318462991169,-44.7938732271046,-2471.747697708197,-378.45133468322456,106235.5318162404
258.00123023986816,-1410755.38444062,-5354393.27856573,3363213.44500659,19.3657221635715,94.7398948904553,-49.7353420153667,-2479.250819452107,-384.69774004630744,106132.04344764724
259.00123023986816,-1410735.02323445,-5354294.75075388,3363161.30332637,21.4384733128978,102.549573921069,-54.677461355978,-2486.715813579969,-390.92826071567833,106019.10914397147
260.0012402534485,-1410712.56443031,-5354188.37353964,3363104.20577297,23.5112330218,110.357941185627,-59.6194583351071,-2494.163491813466,-397.1262317672372,105896.65789075568
261.0012402534485,-1410688.05197232,-5354074.25348616,3363042.19550273,25.5859301190461,118.16655928313,-64.5612603591326,-2501.5718297995627,-403.30933734588325,105764.80973404087
262.00125002861023,-1410661.45094404,-5353952.28760245,3362975.22777426,27.6626638795544,125.974990774873,-69.503424889468,-2508.958643003367,-409.4689441937953,105623.44872285146
263.00125002861023,-1410632.74790139,-5353822.47545522,3362903.31281488,29.7400907968926,133.783019921873,-74.4458614074166,-2516.334524706006,-415.59024188667536,105472.57688073814
264.00126004219055,-1410601.98308217,-5353684.86868882,3362826.44642376,31.8194740943989,141.591933275329,-79.388400282135,-2523.665234562941,-421.7028944939375,105312.24347219802
265.00126004219055,-1410569.14404845,-5353539.45512662,3362744.64040779,33.8986029818056,149.400530415852,-84.3314826281338,-2530.9683607863262,-427.79665517807007,105142.44185420964
266.0012700557709,-1410534.2509589,-5353386.25877989,3362657.90511352,35.980255810165,157.209185520543,-89.274165500334,-2538.2381512681022,-433.88694514520466,104963.20163265802
267.0012700557709,-1410497.25530214,-5353225.24851552,3362566.21907858,38.0635544341998,165.018964548996,-94.2178665418167,-2545.4782773694023,-439.9289234466851,104774.47537039593
268.0012800693512,-1410458.16296508,-5353056.43753151,3362469.61170854,40.1460846685386,172.827846629535,-99.161003592191,-2552.706210458651,-445.9252942632884,104576.29052278865
269.0012800693512,-1410416.99888798,-5352879.77714594,3362368.03011635,42.2310527898876,180.638466814734,-104.105753419403,-2559.8983070096,-451.9181211516261,104368.58483025339
270.0012903213501,-1410373.76440946,-5352695.3534006,3362261.51078711,44.3176834983878,188.449206595884,-109.050893546992,-2567.042603467591,-457.8836826644838,104151.44863684475
271.0012903213501,-1410328.4287704,-5352503.07386302,3362150.04215849,46.4054389536431,196.257987318075,-113.995389591044,-2574.1790637774393,-463.8148725759238,103924.79284818936
272.0013003349304,-1410280.99225661,-5352302.99155327,3362033.63134468,48.4941356680983,204.067996424827,-118.93994692879,-2581.2874738126993,-469.69647854194045,103688.6650395412
273.0013003349304,-1410231.50241154,-5352095.14345791,3361912.29876633,50.5666570684692,211.888529924082,-123.869587139987,-2588.360576527193,-475.57060238718987,103443.11673402414
274.00131034851074,-1410179.93813197,-5351879.44498645,3361786.02238577,52.656312169556,219.69871998482,-128.816661289759,-2595.4243997428566,-481.4385889992118,103188.06198314764
275.00131034851074,-1410126.2455055,-5351655.90309463,3361654.79318199,54.7487551911288,227.510042905435,-133.763328921186,-2602.474967618473,-487.23839540220797,102923.49011181481
276.00132036209106,-1410070.48441207,-5351424.58111718,3361518.60181225,56.8433256150755,235.321371541596,-138.709964078074,-2609.465364878997,-493.01813128590584,102649.46165406611
277.00132036209106,-1410012.63556022,-5351185.44880623,3361377.47816944,58.9389193018525,243.133029847608,-143.657061918123,-2616.4382159179077,-498.7652127966285,102365.9629284963
278.0013301372528,-1409952.67085002,-5350938.46026217,3361231.38429834,61.0361305009702,250.945749655995,-148.60462880365,-2623.387958546169,-504.4618374276906,102072.93017629813
279.0013301372528,-1409890.61258606,-5350683.69524964,3361080.36459404,63.1333772747044,258.757754258558,-153.552136351404,-2630.3096495084465,-510.109456397593,101770.45722565986
280.00134015083313,-1409826.45927441,-5350421.12929726,3360924.40415003,65.2330099666912,266.571118913115,-158.500309707363,-2637.2030617063865,-515.7136048246175,101458.51578739937
281.00134015083313,-1409760.20590478,-5350150.74062967,3360763.48108936,67.3342874002228,274.383820369911,-163.449347619444,-2644.061229014769,-521.2751111295074,101137.07541600429
282.00135016441345,-1409691.85241889,-5349872.55541225,3360597.62911708,69.4357789095299,282.198281701056,-168.398423975954,-2650.899611358531,-526.7862492557615,100806.17522166856
283.00135016441345,-1409621.39614579,-5349586.53868255,3360426.79562044,71.5230869634712,289.993771878939,-173.359688268646,-2657.6915940726176,-532.2543219849467,100465.75841287989
284.0013601779938,-1409548.85616093,-5349292.72830764,3360251.00229028,73.6272867275048,297.809238652562,-178.310516416737,-2664.434251310304,-537.689480189234,100115.87170044705
285.0013601779938,-1409474.19346992,-5348991.10358834,3360070.26777691,75.7330616079932,305.624325978872,-183.262555173206,-2671.1586091844365,-543.0543794445693,99756.49916743208
286.0013701915741,-1409397.42633344,-5348681.637897,3359884.57511455,77.8407135623055,313.440519380054,-188.215167642817,-2677.8612006530166,-548.3771911989897,99387.6139755873
287.0013701915741,-1409318.55383458,-5348364.35055874,3359693.922538,79.9489833717918,321.257152789211,-193.167946918861,-2684.531132172793,-553.6512367781252,99009.23098018579
288.0013802051544,-1409237.56438107,-5348039.24535573,3359498.29958376,82.0596389856446,329.074649483638,-198.121213243717,-2691.1592611586675,-558.8625045251101,98621.34535005689
289.0013802051544,-1409154.45696347,-5347706.36043144,3359297.7619455,84.172015754536,336.892898286129,-203.074792532735,-2697.7737599005923,-563.9986818972975,98224.01730343513
290.0013802051544,-1409069.24204599,-5347365.63282749,3359092.25208798,86.2851560175751,344.712227163382,-208.029359042201,-2704.355990123935,-569.0899241529405,97817.16721601225
291.00139021873474,-1408981.92646131,-5347017.07872839,3358881.79094607,88.3996012910684,352.531599376346,-212.985383498064,-2710.914704923518,-574.1391068156809,97400.82082016859
292.00139021873474,-1408892.47605385,-5346660.70770163,3358666.3864547,90.5155509781541,360.35206661739,-217.940872430667,-2717.456328323111,-579.1053693145514,96974.98270406388
293.00140023231506,-1408800.93211487,-5346296.52946591,3358446.0088487,92.6319356395574,368.172842499884,-222.897195586447,-2723.945638841018,-584.0318830870092,96539.65443894174
294.0014100074768,-1408707.26042337,-5345924.53933024,3358220.70739794,94.7504078792442,375.995013883052,-227.854325270128,-2730.430918417871,-588.8818964082748,96094.85027432721
295.0014100074768,-1408611.47470886,-5345544.73443122,3357990.42985369,96.8707697188993,383.816510341176,-232.81145757025,-2736.8678264338523,-593.6715598553419,95640.54370769858
296.0014100074768,-1408513.55758406,-5345157.08001949,3357755.19532696,98.9922975701589,391.638919159415,-237.769205146607,-2743.2919293092564,-598.3917066510767,95176.71215512976
297.00142002105713,-1408413.53367183,-5344761.61724092,3357515.00692441,101.115029123935,399.463198996134,-242.728851320703,-2749.682305225171,-603.0577056203038,94703.39659710042
298.00142002105713,-1408311.39334093,-5344358.33973723,3357269.85735656,103.239399604159,407.288603858191,-247.688877218409,-2756.0372367603704,-607.6606951300055,94220.58589656092
299.00143003463745,-1408207.12154708,-5343947.24244945,3357019.74549052,105.366040036093,415.114289456655,-252.650075177993,-2762.3602541917935,-612.1853929627687,93728.272007728
300.00144028663635,-1408100.705688,-5343528.27789964,3356764.64974943,107.49341659581,422.941559216801,-257.612306357052,-2768.658338095993,-616.6316993907094,93226.40174525231
301.00144028663635,-1407992.15921095,-5343101.51552857,3356504.61694337,109.622105780532,430.769140959847,-262.574251147289,-2774.9348287256435,-620.994205346331,92715.0597298108
302.00144028663635,-1407881.47726695,-5342666.90075491,3356239.60257285,111.752506343018,438.597517835728,-267.537162350677,-2781.1799021186307,-625.2835431918502,92194.17669316009
303.0014503002167,-1407768.6603575,-5342224.47414813,3355969.63074771,113.910179797672,446.419318002822,-272.504172855408,-2787.393748114817,-629.4883491974324,91663.79879035987
304.0014503002167,-1407653.7111089,-5341774.22360993,3355694.70343136,116.043809624002,454.25030038053,-277.469311719372,-2793.583686518483,-633.6151067074388,91123.91761383787
305.001460313797,-1407536.62473772,-5341316.14729862,3355414.8218079,118.17897693429,462.081140321559,-282.434961278589,-2799.7522721430287,-637.6590193752199,90574.53121433593
306.001460313797,-1407417.40456274,-5340850.24157288,3355129.96420974,120.315005017349,469.913234269976,-287.401330552031,-2805.8826359035447,-641.6248569265008,90015.62605573423
307.0014703273773,-1407296.03820921,-5340376.4906523,3354840.12476197,122.452436825374,477.745478079597,-292.367569680726,-2811.979270681739,-645.5034490190446,89447.18335088529
308.0014703273773,-1407172.55323835,-5339894.93573523,3354545.33144115,124.593240671558,485.580808465652,-297.336132858437,-2818.041781439446,-649.3134296443313,88869.25767532177
309.00148034095764,-1407046.92136947,-5339405.53811116,3354245.5586899,126.733815063083,493.416346072101,-302.305356208177,-2824.071500356309,-653.0346207767725,88281.79760846868
310.00148034095764,-1406919.13017365,-5338908.27557627,3353940.80610545,128.876986561681,501.252970109638,-307.275000388588,-2830.0807236591354,-656.6596732921898,87684.78188380133
311.00149035453796,-1406789.19342671,-5338403.17574982,3353631.09526361,131.023185175853,509.092159153976,-312.246634758401,-2836.0721867810935,-660.1958287935704,87078.24752903543
312.00149035453796,-1406657.12116631,-5337890.25796599,3353316.42562164,133.170413801515,516.931979411288,-317.218236105796,-2842.03456675075,-663.6485950872302,86462.21242701542
313.0015001296997,-1406522.89380364,-5337369.47587154,3352996.77003776,135.317715274751,524.772819186176,-322.190376211887,-2847.970512125641,-667.0097315348685,85836.61991122272
314.0015001296997,-1406386.52318918,-5336840.87154877,3352672.14376137,137.467376713671,532.614057935371,-327.163792749546,-2853.8705071602017,-670.2800756562501,85201.5152584333
315.00151014328003,-1406248.02024825,-5336304.43750929,3352342.55704035,139.617931404014,540.456730831907,-332.138753381642,-2859.745494928211,-673.4740177411586,84556.89997965656
316.00151014328003,-1406107.3433448,-5335760.1422623,3352007.9979059,141.770767242772,548.302547163334,-337.115019571499,-2865.606438958086,-676.5543201602995,83902.73276735283
317.00152015686035,-1405964.51866843,-5335208.01463705,3351668.45165891,143.925497271924,556.14837920426,-342.091758729198,-2871.4232530118898,-679.5417265053838,83239.03551940154
318.00152015686035,-1405819.55000544,-5334648.01570281,3351323.91460749,146.081569442239,563.994742820416,-347.069743608844,-2877.211634909734,-682.4519094433635,82565.77496930677
319.0015301704407,-1405672.41998028,-5334080.20090749,3350974.40952223,148.238204920934,571.842943225185,-352.048692783731,-2882.9656010326,-685.249125096947,81883.00497953687
320.0015301704407,-1405523.12557719,-5333504.51626297,3350619.92562803,150.395720389439,579.692203188325,-357.029190750204,-2888.7032304545864,-687.9458752796054,81190.67468061019
321.001540184021,-1405371.67573924,-5332920.96384935,3350260.46923986,152.553534100462,587.567268985625,-361.990723071466,-2894.427673563361,-690.5515192393214,80488.79101785738
322.001540184021,-1405218.06106418,-5332329.5409208,3349896.03284481,154.713765436588,595.419090864362,-366.972777163266,-2900.1352000385523,-693.0563407801092,79777.3457735274
323.0015501976013,-1405062.282296,-5331730.27985809,3349526.62276867,156.878031167559,603.272825994887,-371.956368474325,-2905.8150150207803,-695.4516124874353,79056.36915465724
324.0015501976013,-1404904.3468909,-5331123.1805504,3349152.23628872,159.044123181964,611.127159990148,-376.940981605502,-2911.463916159235,-697.7456744350493,78325.86127976887
325.00156021118164,-1404744.23615829,-5330508.21000103,3348772.85245656,161.211255955271,618.982450392206,-381.925772585883,-2917.083039646037,-699.9273295942694,77585.77993194386
326.00156021118164,-1404581.97752571,-5329885.38256903,3348388.48732996,163.379567726436,626.838633097004,-386.912206959061,-2922.6752519588917,-702.0229810979217,76836.15128850378
327.00157022476196,-1404417.53791449,-5329254.70812456,3347999.13902752,165.550836831937,634.697961361157,-391.898590112865,-2928.238407600671,-703.9927151240408,76076.97532533854
328.00157022476196,-1404250.91022322,-5328616.14560439,3347604.800101,167.723589410382,642.55738106729,-396.886143672326,-2933.787533529103,-705.8406554851681,75308.21269227378
329.0015799999237,-1404082.10824146,-5327969.72467359,3347205.47434459,169.897938768893,650.417983716499,-401.873861150574,-2939.3093300685287,-707.5734453666955,74529.89287875593
330.0015799999237,-1403911.15447989,-5327315.45764884,3346801.15557413,172.073532477153,658.280878185865,-406.86226209008,-2944.7895298860967,-709.2125981412828,73742.02775547188
331.001590013504,-1403738.02516111,-5326653.34952795,3346391.85351029,174.249884402214,666.14156156286,-411.850238106103,-2950.236985431984,-710.73001514934,72944.62132106163
